time,open,high,low,close
2024-01-02T15:20:00+00:00,2395.11,2395.6,2395.07,2395.51
2024-01-02T15:21:00+00:00,2395.51,2396.17,2395.29,2396.16
2024-01-02T15:22:00+00:00,2396.16,2396.49,2396.09,2396.45
2024-01-02T15:23:00+00:00,2396.45,2396.59,2395.78,2395.82
2024-01-02T15:24:00+00:00,2395.82,2395.95,2395.7,2395.72
2024-01-02T15:25:00+00:00,2395.72,2395.75,2395.51,2395.55
2024-01-02T15:26:00+00:00,2395.55,2396.08,2395.48,2395.99
2024-01-02T15:27:00+00:00,2395.99,2396.02,2395.7,2395.74
2024-01-02T15:28:00+00:00,2395.74,2395.96,2395.55,2395.93
2024-01-02T15:29:00+00:00,2395.93,2396.68,2395.87,2396.63
2024-01-02T15:30:00+00:00,2396.63,2396.8,2396.3,2396.33
2024-01-02T15:31:00+00:00,2396.33,2396.76,2396.28,2396.6
2024-01-02T15:32:00+00:00,2396.6,2396.77,2396.4,2396.71
2024-01-02T15:33:00+00:00,2396.71,2396.96,2396.58,2396.84
2024-01-02T15:34:00+00:00,2396.84,2397.4,2396.74,2397.36
2024-01-02T15:35:00+00:00,2397.36,2397.84,2397.19,2397.82
2024-01-02T15:36:00+00:00,2397.82,2397.99,2397.63,2397.69
2024-01-02T15:37:00+00:00,2397.69,2397.81,2397.65,2397.67
2024-01-02T15:38:00+00:00,2397.67,2397.8,2397.28,2397.29
2024-01-02T15:39:00+00:00,2397.29,2397.44,2397.16,2397.27
2024-01-02T15:40:00+00:00,2397.27,2397.28,2397.22,2397.22
2024-01-02T15:41:00+00:00,2397.22,2397.36,2396.75,2396.86
2024-01-02T15:42:00+00:00,2396.86,2397.27,2396.78,2397.26
2024-01-02T15:43:00+00:00,2397.26,2397.38,2397.1,2397.31
2024-01-02T15:44:00+00:00,2397.31,2397.33,2396.94,2397.03
2024-01-02T15:45:00+00:00,2397.03,2397.13,2396.94,2397.03
2024-01-02T15:46:00+00:00,2397.03,2397.18,2396.79,2396.99
2024-01-02T15:47:00+00:00,2396.99,2397.02,2396.43,2396.51
2024-01-02T15:48:00+00:00,2396.51,2396.76,2396.48,2396.72
2024-01-02T15:49:00+00:00,2396.72,2396.74,2396.58,2396.64
2024-01-02T15:50:00+00:00,2396.64,2397.04,2396.62,2396.77
2024-01-02T15:51:00+00:00,2396.77,2396.8,2396.33,2396.39
2024-01-02T15:52:00+00:00,2396.39,2396.44,2395.88,2395.91
2024-01-02T15:53:00+00:00,2395.91,2396.07,2395.78,2396.04
2024-01-02T15:54:00+00:00,2396.04,2396.09,2395.73,2395.77
2024-01-02T15:55:00+00:00,2395.77,2395.78,2395.09,2395.33
2024-01-02T15:56:00+00:00,2395.33,2395.42,2395.23,2395.34
2024-01-02T15:57:00+00:00,2395.34,2396.34,2395.32,2396.23
2024-01-02T15:58:00+00:00,2396.23,2396.82,2396.21,2396.61
2024-01-02T15:59:00+00:00,2396.61,2396.67,2396.28,2396.45
2024-01-02T16:00:00+00:00,2396.45,2396.56,2396.43,2396.5
2024-01-02T16:01:00+00:00,2396.5,2396.86,2396.46,2396.84
2024-01-02T16:02:00+00:00,2396.84,2396.99,2396.6,2396.61
2024-01-02T16:03:00+00:00,2396.61,2396.75,2396.6,2396.73
2024-01-02T16:04:00+00:00,2396.73,2396.82,2396.62,2396.65
2024-01-02T16:05:00+00:00,2396.65,2396.73,2396.56,2396.58
2024-01-02T16:06:00+00:00,2396.58,2396.66,2396.35,2396.47
2024-01-02T16:07:00+00:00,2396.47,2396.61,2396.46,2396.46
2024-01-02T16:08:00+00:00,2396.46,2396.99,2396.38,2396.91
2024-01-02T16:09:00+00:00,2396.91,2396.95,2396.81,2396.9
2024-01-02T16:10:00+00:00,2396.9,2397.04,2396.75,2397.0
2024-01-02T16:11:00+00:00,2397.0,2397.48,2396.72,2397.41
2024-01-02T16:12:00+00:00,2397.41,2397.46,2396.62,2396.79
2024-01-02T16:13:00+00:00,2396.79,2397.18,2396.53,2397.07
2024-01-02T16:14:00+00:00,2397.07,2397.09,2396.66,2396.72
2024-01-02T16:15:00+00:00,2396.72,2396.75,2396.26,2396.3
2024-01-02T16:16:00+00:00,2396.3,2396.44,2396.24,2396.43
2024-01-02T16:17:00+00:00,2396.43,2396.93,2396.3,2396.83
2024-01-02T16:18:00+00:00,2396.83,2396.93,2396.43,2396.55
2024-01-02T16:19:00+00:00,2396.55,2396.69,2396.16,2396.3
2024-01-02T16:20:00+00:00,2396.3,2396.48,2395.56,2395.6
2024-01-02T16:21:00+00:00,2395.6,2397.92,2395.49,2397.88
2024-01-02T16:22:00+00:00,2397.88,2399.06,2397.81,2398.91
2024-01-02T16:23:00+00:00,2398.91,2399.41,2398.75,2399.31
2024-01-02T16:24:00+00:00,2399.31,2399.32,2398.63,2398.65
2024-01-02T16:25:00+00:00,2398.65,2398.67,2398.62,2398.66
2024-01-02T16:26:00+00:00,2398.66,2398.71,2398.33,2398.43
2024-01-02T16:27:00+00:00,2398.43,2398.58,2398.19,2398.2
2024-01-02T16:28:00+00:00,2398.2,2398.31,2397.78,2397.89
2024-01-02T16:29:00+00:00,2397.89,2398.19,2397.87,2398.06
2024-01-02T16:30:00+00:00,2398.06,2398.12,2397.84,2397.86
2024-01-02T16:31:00+00:00,2397.86,2397.87,2397.78,2397.84
2024-01-02T16:32:00+00:00,2397.84,2398.02,2397.82,2397.97
2024-01-02T16:33:00+00:00,2397.97,2398.03,2397.21,2397.29
2024-01-02T16:34:00+00:00,2397.29,2397.34,2396.71,2396.75
2024-01-02T16:35:00+00:00,2396.75,2397.62,2396.69,2397.57
2024-01-02T16:36:00+00:00,2397.57,2397.58,2397.05,2397.08
2024-01-02T16:37:00+00:00,2397.08,2397.13,2396.92,2397.07
2024-01-02T16:38:00+00:00,2397.07,2397.09,2396.47,2396.65
2024-01-02T16:39:00+00:00,2396.65,2396.81,2396.37,2396.74
2024-01-02T16:40:00+00:00,2396.74,2397.35,2396.7,2397.29
2024-01-02T16:41:00+00:00,2397.29,2397.32,2397.01,2397.17
2024-01-02T16:42:00+00:00,2397.17,2397.35,2397.05,2397.07
2024-01-02T16:43:00+00:00,2397.07,2397.31,2396.98,2397.28
2024-01-02T16:44:00+00:00,2397.28,2397.51,2397.09,2397.43
2024-01-02T16:45:00+00:00,2397.43,2397.52,2397.3,2397.34
2024-01-02T16:46:00+00:00,2397.34,2397.6,2397.19,2397.53
2024-01-02T16:47:00+00:00,2397.53,2397.61,2397.42,2397.54
2024-01-02T16:48:00+00:00,2397.54,2397.68,2396.83,2396.91
2024-01-02T16:49:00+00:00,2396.91,2397.03,2396.17,2396.24
2024-01-02T16:50:00+00:00,2396.24,2396.46,2396.16,2396.42
2024-01-02T16:51:00+00:00,2396.42,2396.43,2396.08,2396.09
2024-01-02T16:52:00+00:00,2396.09,2396.35,2396.0,2396.19
2024-01-02T16:53:00+00:00,2396.19,2397.08,2396.13,2396.89
2024-01-02T16:54:00+00:00,2396.89,2396.93,2396.8,2396.87
2024-01-02T16:55:00+00:00,2396.87,2397.03,2394.09,2394.15
2024-01-02T16:56:00+00:00,2394.15,2394.24,2394.04,2394.19
2024-01-02T16:57:00+00:00,2394.19,2394.2,2391.36,2391.52
2024-01-02T16:58:00+00:00,2391.52,2391.58,2390.88,2391.09
2024-01-02T16:59:00+00:00,2391.09,2391.15,2390.88,2390.95
2024-01-02T17:00:00+00:00,2390.95,2391.1,2390.9,2390.94
2024-01-02T17:01:00+00:00,2390.94,2391.04,2390.85,2390.86
2024-01-02T17:02:00+00:00,2390.86,2390.93,2390.74,2390.8
2024-01-02T17:03:00+00:00,2390.8,2391.14,2390.79,2390.99
2024-01-02T17:04:00+00:00,2390.99,2391.4,2390.88,2391.21
2024-01-02T17:05:00+00:00,2391.21,2391.42,2390.92,2391.02
2024-01-02T17:06:00+00:00,2391.02,2391.03,2390.47,2390.53
2024-01-02T17:07:00+00:00,2390.53,2391.04,2390.5,2390.86
2024-01-02T17:08:00+00:00,2390.86,2390.97,2390.32,2390.53
2024-01-02T17:09:00+00:00,2390.53,2390.58,2390.41,2390.41
2024-01-02T17:10:00+00:00,2390.41,2390.46,2390.29,2390.45
2024-01-02T17:11:00+00:00,2390.45,2390.5,2390.2,2390.26
2024-01-02T17:12:00+00:00,2390.26,2390.88,2390.22,2390.67
2024-01-02T17:13:00+00:00,2390.67,2390.83,2390.5,2390.81
2024-01-02T17:14:00+00:00,2390.81,2391.12,2390.73,2390.76
2024-01-02T17:15:00+00:00,2390.76,2391.04,2390.66,2390.96
2024-01-02T17:16:00+00:00,2390.96,2391.43,2390.88,2391.31
2024-01-02T17:17:00+00:00,2391.31,2391.33,2390.74,2390.99
2024-01-02T17:18:00+00:00,2390.99,2391.12,2388.94,2388.98
2024-01-02T17:19:00+00:00,2388.98,2389.23,2388.93,2389.2
2024-01-02T17:20:00+00:00,2389.2,2389.26,2388.85,2388.98
2024-01-02T17:21:00+00:00,2388.98,2389.12,2388.92,2389.06
2024-01-02T17:22:00+00:00,2389.06,2389.11,2389.02,2389.04
2024-01-02T17:23:00+00:00,2389.04,2389.7,2389.0,2389.62
2024-01-02T17:24:00+00:00,2389.62,2389.7,2389.51,2389.55
2024-01-02T17:25:00+00:00,2389.55,2389.88,2389.44,2389.75
2024-01-02T17:26:00+00:00,2389.75,2390.06,2389.58,2389.98
2024-01-02T17:27:00+00:00,2389.98,2390.08,2389.32,2389.52
2024-01-02T17:28:00+00:00,2389.52,2390.38,2389.5,2390.32
2024-01-02T17:29:00+00:00,2390.32,2390.41,2390.09,2390.15
2024-01-02T17:30:00+00:00,2390.15,2390.48,2390.14,2390.39
2024-01-02T17:31:00+00:00,2390.39,2390.79,2390.3,2390.63
2024-01-02T17:32:00+00:00,2390.63,2390.69,2390.41,2390.44
2024-01-02T17:33:00+00:00,2390.44,2390.66,2389.76,2389.79
2024-01-02T17:34:00+00:00,2389.79,2389.82,2389.63,2389.71
2024-01-02T17:35:00+00:00,2389.71,2390.33,2389.58,2390.31
2024-01-02T17:36:00+00:00,2390.31,2390.64,2390.28,2390.59
2024-01-02T17:37:00+00:00,2390.59,2390.88,2390.46,2390.76
2024-01-02T17:38:00+00:00,2390.76,2390.9,2390.24,2390.4
2024-01-02T17:39:00+00:00,2390.4,2390.98,2390.35,2390.93
2024-01-02T17:40:00+00:00,2390.93,2391.37,2390.83,2391.36
2024-01-02T17:41:00+00:00,2391.36,2391.54,2391.1,2391.13
2024-01-02T17:42:00+00:00,2391.13,2391.59,2391.12,2391.47
2024-01-02T17:43:00+00:00,2391.47,2391.69,2391.36,2391.69
2024-01-02T17:44:00+00:00,2391.69,2392.31,2391.64,2392.19
2024-01-02T17:45:00+00:00,2392.19,2392.37,2391.5,2391.67
2024-01-02T17:46:00+00:00,2391.67,2391.71,2391.66,2391.69
2024-01-02T17:47:00+00:00,2391.69,2391.97,2391.14,2391.19
2024-01-02T17:48:00+00:00,2391.19,2391.19,2390.97,2391.13
2024-01-02T17:49:00+00:00,2391.13,2391.18,2390.98,2390.99
2024-01-02T17:50:00+00:00,2390.99,2391.2,2390.96,2391.16
2024-01-02T17:51:00+00:00,2391.16,2391.33,2390.38,2390.55
2024-01-02T17:52:00+00:00,2390.55,2390.88,2390.53,2390.8
2024-01-02T17:53:00+00:00,2390.8,2390.92,2390.49,2390.59
2024-01-02T17:54:00+00:00,2390.59,2393.03,2390.55,2393.0
2024-01-02T17:55:00+00:00,2393.0,2393.18,2392.27,2392.42
2024-01-02T17:56:00+00:00,2392.42,2392.96,2392.36,2392.86
2024-01-02T17:57:00+00:00,2392.86,2392.87,2392.26,2392.35
2024-01-02T17:58:00+00:00,2392.35,2392.46,2392.22,2392.42
2024-01-02T17:59:00+00:00,2392.42,2392.43,2392.2,2392.21
2024-01-02T18:00:00+00:00,2392.21,2392.86,2392.21,2392.83
2024-01-02T18:01:00+00:00,2392.83,2392.87,2392.33,2392.43
2024-01-02T18:02:00+00:00,2392.43,2392.49,2392.05,2392.2
2024-01-02T18:03:00+00:00,2392.2,2392.33,2391.91,2392.01
2024-01-02T18:04:00+00:00,2392.01,2392.28,2391.93,2392.2
2024-01-02T18:05:00+00:00,2392.2,2392.29,2392.15,2392.2
2024-01-02T18:06:00+00:00,2392.2,2392.29,2392.1,2392.19
2024-01-02T18:07:00+00:00,2392.19,2394.81,2392.17,2394.67
2024-01-02T18:08:00+00:00,2394.67,2394.68,2394.24,2394.35
2024-01-02T18:09:00+00:00,2394.35,2394.4,2394.04,2394.09
2024-01-02T18:10:00+00:00,2394.09,2394.22,2393.74,2393.89
2024-01-02T18:11:00+00:00,2393.89,2394.24,2393.88,2394.15
2024-01-02T18:12:00+00:00,2394.15,2394.15,2393.64,2393.75
2024-01-02T18:13:00+00:00,2393.75,2393.85,2393.34,2393.44
2024-01-02T18:14:00+00:00,2393.44,2393.47,2392.83,2392.92
2024-01-02T18:15:00+00:00,2392.92,2393.01,2392.81,2392.82
2024-01-02T18:16:00+00:00,2392.82,2393.48,2392.81,2393.48
2024-01-02T18:17:00+00:00,2393.48,2393.55,2393.42,2393.42
2024-01-02T18:18:00+00:00,2393.42,2393.58,2393.34,2393.46
2024-01-02T18:19:00+00:00,2393.46,2393.61,2393.08,2393.21
2024-01-02T18:20:00+00:00,2393.21,2393.3,2393.09,2393.28
2024-01-02T18:21:00+00:00,2393.28,2393.28,2392.81,2392.83
2024-01-02T18:22:00+00:00,2392.83,2392.84,2392.52,2392.55
2024-01-02T18:23:00+00:00,2392.55,2392.65,2392.53,2392.63
2024-01-02T18:24:00+00:00,2392.63,2392.76,2392.46,2392.47
2024-01-02T18:25:00+00:00,2392.47,2393.89,2392.36,2393.79
2024-01-02T18:26:00+00:00,2393.79,2394.04,2393.7,2394.02
2024-01-02T18:27:00+00:00,2394.02,2394.16,2393.95,2393.95
2024-01-02T18:28:00+00:00,2393.95,2394.06,2393.72,2393.72
2024-01-02T18:29:00+00:00,2393.72,2394.02,2393.71,2393.95
2024-01-02T18:30:00+00:00,2393.95,2394.64,2393.79,2394.53
2024-01-02T18:31:00+00:00,2394.53,2394.8,2391.28,2391.29
2024-01-02T18:32:00+00:00,2391.29,2391.33,2391.05,2391.13
2024-01-02T18:33:00+00:00,2391.13,2391.16,2390.72,2390.75
2024-01-02T18:34:00+00:00,2390.75,2391.46,2390.66,2391.34
2024-01-02T18:35:00+00:00,2391.34,2391.53,2390.86,2390.96
2024-01-02T18:36:00+00:00,2390.96,2391.04,2390.45,2390.45
2024-01-02T18:37:00+00:00,2390.45,2390.77,2390.41,2390.55
2024-01-02T18:38:00+00:00,2390.55,2390.55,2389.64,2389.86
2024-01-02T18:39:00+00:00,2389.86,2389.86,2389.39,2389.45
2024-01-02T18:40:00+00:00,2389.45,2389.62,2389.41,2389.6
2024-01-02T18:41:00+00:00,2389.6,2390.17,2389.45,2390.09
2024-01-02T18:42:00+00:00,2390.09,2390.3,2390.02,2390.29
2024-01-02T18:43:00+00:00,2390.29,2390.39,2390.11,2390.35
2024-01-02T18:44:00+00:00,2390.35,2390.44,2390.3,2390.39
2024-01-02T18:45:00+00:00,2390.39,2390.42,2390.06,2390.16
2024-01-02T18:46:00+00:00,2390.16,2390.29,2389.57,2389.6
2024-01-02T18:47:00+00:00,2389.6,2389.69,2389.27,2389.36
2024-01-02T18:48:00+00:00,2389.36,2389.48,2389.25,2389.37
2024-01-02T18:49:00+00:00,2389.37,2389.45,2389.2,2389.21
2024-01-02T18:50:00+00:00,2389.21,2389.49,2389.05,2389.35
2024-01-02T18:51:00+00:00,2389.35,2389.4,2389.24,2389.29
2024-01-02T18:52:00+00:00,2389.29,2389.3,2388.62,2388.76
2024-01-02T18:53:00+00:00,2388.76,2389.36,2388.64,2389.27
2024-01-02T18:54:00+00:00,2389.27,2389.72,2389.2,2389.7
2024-01-02T18:55:00+00:00,2389.7,2390.19,2389.67,2390.12
2024-01-02T18:56:00+00:00,2390.12,2390.24,2389.59,2389.59
2024-01-02T18:57:00+00:00,2389.59,2389.92,2389.5,2389.89
2024-01-02T18:58:00+00:00,2389.89,2389.99,2389.17,2389.27
2024-01-02T18:59:00+00:00,2389.27,2389.64,2389.19,2389.36
2024-01-02T19:00:00+00:00,2389.36,2389.6,2389.19,2389.53
2024-01-02T19:01:00+00:00,2389.53,2389.67,2389.1,2389.19
2024-01-02T19:02:00+00:00,2389.19,2389.28,2389.12,2389.24
2024-01-02T19:03:00+00:00,2389.24,2389.47,2389.05,2389.29
2024-01-02T19:04:00+00:00,2389.29,2389.53,2389.26,2389.46
2024-01-02T19:05:00+00:00,2389.46,2389.48,2388.7,2388.77
2024-01-02T19:06:00+00:00,2388.77,2388.93,2388.75,2388.82
2024-01-02T19:07:00+00:00,2388.82,2388.91,2388.58,2388.73
2024-01-02T19:08:00+00:00,2388.73,2388.78,2388.41,2388.57
2024-01-02T19:09:00+00:00,2388.57,2388.71,2388.03,2388.09
2024-01-02T19:10:00+00:00,2388.09,2388.18,2387.48,2387.56
2024-01-02T19:11:00+00:00,2387.56,2387.66,2386.72,2386.84
2024-01-02T19:12:00+00:00,2386.84,2387.44,2386.7,2387.23
2024-01-02T19:13:00+00:00,2387.23,2389.43,2387.16,2389.38
2024-01-02T19:14:00+00:00,2389.38,2389.45,2389.28,2389.33
2024-01-02T19:15:00+00:00,2389.33,2389.34,2389.05,2389.08
2024-01-02T19:16:00+00:00,2389.08,2389.11,2388.35,2388.52
2024-01-02T19:17:00+00:00,2388.52,2388.96,2388.48,2388.78
2024-01-02T19:18:00+00:00,2388.78,2389.0,2388.69,2388.95
2024-01-02T19:19:00+00:00,2388.95,2389.39,2388.94,2389.28
2024-01-02T19:20:00+00:00,2389.28,2389.83,2389.2,2389.63
2024-01-02T19:21:00+00:00,2389.63,2391.22,2389.59,2391.14
2024-01-02T19:22:00+00:00,2391.14,2391.37,2390.88,2390.91
2024-01-02T19:23:00+00:00,2390.91,2390.93,2390.43,2390.51
2024-01-02T19:24:00+00:00,2390.51,2390.74,2390.33,2390.68
2024-01-02T19:25:00+00:00,2390.68,2390.93,2390.53,2390.87
2024-01-02T19:26:00+00:00,2390.87,2391.03,2390.72,2390.88
2024-01-02T19:27:00+00:00,2390.88,2390.89,2390.42,2390.45
2024-01-02T19:28:00+00:00,2390.45,2390.62,2390.31,2390.57
2024-01-02T19:29:00+00:00,2390.57,2390.57,2389.61,2389.69
2024-01-02T19:30:00+00:00,2389.69,2389.87,2389.68,2389.75
2024-01-02T19:31:00+00:00,2389.75,2389.91,2389.39,2389.46
2024-01-02T19:32:00+00:00,2389.46,2392.69,2389.43,2392.69
2024-01-02T19:33:00+00:00,2392.69,2393.23,2392.62,2393.12
2024-01-02T19:34:00+00:00,2393.12,2395.21,2392.97,2395.18
2024-01-02T19:35:00+00:00,2395.18,2395.65,2395.16,2395.53
2024-01-02T19:36:00+00:00,2395.53,2396.1,2395.49,2396.03
2024-01-02T19:37:00+00:00,2396.03,2396.35,2395.96,2396.34
2024-01-02T19:38:00+00:00,2396.34,2397.04,2396.28,2396.86
2024-01-02T19:39:00+00:00,2396.86,2396.98,2396.57,2396.79
2024-01-02T19:40:00+00:00,2396.79,2397.43,2396.69,2397.36
2024-01-02T19:41:00+00:00,2397.36,2397.78,2397.24,2397.7
2024-01-02T19:42:00+00:00,2397.7,2397.78,2397.59,2397.62
2024-01-02T19:43:00+00:00,2397.62,2397.84,2397.61,2397.7
2024-01-02T19:44:00+00:00,2397.7,2398.15,2397.6,2398.07
2024-01-02T19:45:00+00:00,2398.07,2398.1,2397.78,2397.86
2024-01-02T19:46:00+00:00,2397.86,2397.87,2397.06,2397.19
2024-01-02T19:47:00+00:00,2397.19,2397.54,2397.13,2397.49
2024-01-02T19:48:00+00:00,2397.49,2397.75,2397.44,2397.64
2024-01-02T19:49:00+00:00,2397.64,2397.66,2397.38,2397.39
2024-01-02T19:50:00+00:00,2397.39,2397.72,2397.24,2397.65
2024-01-02T19:51:00+00:00,2397.65,2399.63,2397.55,2399.59
2024-01-02T19:52:00+00:00,2399.59,2399.7,2399.37,2399.37
2024-01-02T19:53:00+00:00,2399.37,2399.81,2399.31,2399.66
2024-01-02T19:54:00+00:00,2399.66,2399.94,2399.57,2399.86
2024-01-02T19:55:00+00:00,2399.86,2400.1,2399.82,2399.94
2024-01-02T19:56:00+00:00,2399.94,2399.99,2399.7,2399.7
2024-01-02T19:57:00+00:00,2399.7,2399.85,2399.65,2399.7
2024-01-02T19:58:00+00:00,2399.7,2399.81,2399.6,2399.66
2024-01-02T19:59:00+00:00,2399.66,2400.14,2399.53,2400.01
2024-01-02T20:00:00+00:00,2400.01,2400.13,2399.84,2399.93
2024-01-02T20:01:00+00:00,2399.93,2400.04,2399.34,2399.37
2024-01-02T20:02:00+00:00,2399.37,2399.41,2399.07,2399.09
2024-01-02T20:03:00+00:00,2399.09,2399.28,2398.6,2398.63
2024-01-02T20:04:00+00:00,2398.63,2398.75,2398.53,2398.67
2024-01-02T20:05:00+00:00,2398.67,2398.91,2398.44,2398.45
2024-01-02T20:06:00+00:00,2398.45,2398.67,2398.42,2398.55
2024-01-02T20:07:00+00:00,2398.55,2398.91,2398.55,2398.75
2024-01-02T20:08:00+00:00,2398.75,2398.85,2398.64,2398.7
2024-01-02T20:09:00+00:00,2398.7,2398.76,2398.31,2398.54
2024-01-02T20:10:00+00:00,2398.54,2398.56,2397.52,2397.61
2024-01-02T20:11:00+00:00,2397.61,2397.69,2397.38,2397.45
2024-01-02T20:12:00+00:00,2397.45,2397.89,2397.33,2397.66
2024-01-02T20:13:00+00:00,2397.66,2397.81,2397.48,2397.7
2024-01-02T20:14:00+00:00,2397.7,2397.75,2397.43,2397.65
2024-01-02T20:15:00+00:00,2397.65,2397.66,2396.91,2397.05
2024-01-02T20:16:00+00:00,2397.05,2397.19,2396.93,2397.12
2024-01-02T20:17:00+00:00,2397.12,2397.94,2397.09,2397.83
2024-01-02T20:18:00+00:00,2397.83,2398.1,2397.79,2398.06
2024-01-02T20:19:00+00:00,2398.06,2399.01,2398.02,2398.9
2024-01-02T20:20:00+00:00,2398.9,2398.95,2398.52,2398.59
2024-01-02T20:21:00+00:00,2398.59,2398.73,2398.58,2398.68
2024-01-02T20:22:00+00:00,2398.68,2399.8,2398.51,2399.7
2024-01-02T20:23:00+00:00,2399.7,2399.71,2399.51,2399.52
2024-01-02T20:24:00+00:00,2399.52,2400.01,2399.36,2400.0
2024-01-02T20:25:00+00:00,2400.0,2400.02,2399.76,2399.92
2024-01-02T20:26:00+00:00,2399.92,2400.38,2399.89,2400.25
2024-01-02T20:27:00+00:00,2400.25,2400.29,2400.09,2400.16
2024-01-02T20:28:00+00:00,2400.16,2400.4,2399.79,2399.81
2024-01-02T20:29:00+00:00,2399.81,2399.97,2399.52,2399.58
2024-01-02T20:30:00+00:00,2399.58,2399.76,2399.18,2399.24
2024-01-02T20:31:00+00:00,2399.24,2399.3,2398.39,2398.39
2024-01-02T20:32:00+00:00,2398.39,2398.99,2398.22,2398.83
2024-01-02T20:33:00+00:00,2398.83,2399.01,2398.72,2398.98
2024-01-02T20:34:00+00:00,2398.98,2399.4,2398.98,2399.38
2024-01-02T20:35:00+00:00,2399.38,2400.05,2399.24,2400.02
2024-01-02T20:36:00+00:00,2400.02,2400.08,2399.69,2399.75
2024-01-02T20:37:00+00:00,2399.75,2399.87,2399.66,2399.84
2024-01-02T20:38:00+00:00,2399.84,2399.88,2399.4,2399.48
2024-01-02T20:39:00+00:00,2399.48,2399.64,2399.4,2399.62
2024-01-02T20:40:00+00:00,2399.62,2399.67,2399.53,2399.54
2024-01-02T20:41:00+00:00,2399.54,2399.77,2399.52,2399.7
2024-01-02T20:42:00+00:00,2399.7,2399.81,2399.45,2399.47
2024-01-02T20:43:00+00:00,2399.47,2399.5,2399.21,2399.24
2024-01-02T20:44:00+00:00,2399.24,2399.25,2398.6,2398.64
2024-01-02T20:45:00+00:00,2398.64,2398.67,2398.53,2398.62
2024-01-02T20:46:00+00:00,2398.62,2398.81,2398.46,2398.49
2024-01-02T20:47:00+00:00,2398.49,2398.83,2398.37,2398.77
2024-01-02T20:48:00+00:00,2398.77,2399.13,2398.68,2399.05
2024-01-02T20:49:00+00:00,2399.05,2399.14,2398.98,2399.14
2024-01-02T20:50:00+00:00,2399.14,2399.19,2399.1,2399.16
2024-01-02T20:51:00+00:00,2399.16,2399.48,2399.09,2399.43
2024-01-02T20:52:00+00:00,2399.43,2399.44,2399.37,2399.41
2024-01-02T20:53:00+00:00,2399.41,2399.45,2399.26,2399.45
2024-01-02T20:54:00+00:00,2399.45,2399.69,2399.29,2399.66
2024-01-02T20:55:00+00:00,2399.66,2400.19,2399.6,2400.09
2024-01-02T20:56:00+00:00,2400.09,2400.51,2400.06,2400.45
2024-01-02T20:57:00+00:00,2400.45,2400.46,2399.9,2399.92
2024-01-02T20:58:00+00:00,2399.92,2399.95,2399.56,2399.61
2024-01-02T20:59:00+00:00,2399.61,2399.73,2399.11,2399.16
2024-01-02T21:00:00+00:00,2399.16,2399.87,2399.15,2399.8
2024-01-02T21:01:00+00:00,2399.8,2399.95,2399.63,2399.95
2024-01-02T21:02:00+00:00,2399.95,2399.97,2399.62,2399.64
2024-01-02T21:03:00+00:00,2399.64,2399.83,2399.45,2399.72
2024-01-02T21:04:00+00:00,2399.72,2399.77,2398.86,2399.04
2024-01-02T21:05:00+00:00,2399.04,2399.18,2398.35,2398.55
2024-01-02T21:06:00+00:00,2398.55,2398.88,2398.55,2398.76
2024-01-02T21:07:00+00:00,2398.76,2399.38,2398.67,2399.12
2024-01-02T21:08:00+00:00,2399.12,2399.45,2398.9,2399.21
2024-01-02T21:09:00+00:00,2399.21,2399.87,2399.17,2399.71
2024-01-02T21:10:00+00:00,2399.71,2399.86,2399.66,2399.85
2024-01-02T21:11:00+00:00,2399.85,2400.41,2399.77,2400.36
2024-01-02T21:12:00+00:00,2400.36,2400.88,2400.28,2400.84
2024-01-02T21:13:00+00:00,2400.84,2400.9,2399.99,2400.11
2024-01-02T21:14:00+00:00,2400.11,2400.25,2399.71,2399.83
2024-01-02T21:15:00+00:00,2399.83,2399.91,2399.24,2399.24
2024-01-02T21:16:00+00:00,2399.24,2399.34,2399.11,2399.17
2024-01-02T21:17:00+00:00,2399.17,2399.32,2399.12,2399.32
2024-01-02T21:18:00+00:00,2399.32,2399.32,2399.12,2399.21
2024-01-02T21:19:00+00:00,2399.21,2399.45,2399.19,2399.43
2024-01-02T21:20:00+00:00,2399.43,2399.63,2399.43,2399.62
2024-01-02T21:21:00+00:00,2399.62,2399.69,2399.38,2399.43
2024-01-02T21:22:00+00:00,2399.43,2400.08,2399.43,2399.96
2024-01-02T21:23:00+00:00,2399.96,2400.02,2399.47,2399.66
2024-01-02T21:24:00+00:00,2399.66,2399.87,2399.38,2399.44
2024-01-02T21:25:00+00:00,2399.44,2399.47,2399.18,2399.2
2024-01-02T21:26:00+00:00,2399.2,2399.85,2399.13,2399.74
2024-01-02T21:27:00+00:00,2399.74,2399.9,2399.5,2399.51
2024-01-02T21:28:00+00:00,2399.51,2400.23,2399.49,2400.16
2024-01-02T21:29:00+00:00,2400.16,2400.26,2399.94,2400.1
2024-01-02T21:30:00+00:00,2400.1,2400.55,2400.08,2400.44
2024-01-02T21:31:00+00:00,2400.44,2400.49,2400.25,2400.32
2024-01-02T21:32:00+00:00,2400.32,2400.35,2399.7,2399.85
2024-01-02T21:33:00+00:00,2399.85,2399.99,2399.17,2399.42
2024-01-02T21:34:00+00:00,2399.42,2399.45,2395.87,2396.13
2024-01-02T21:35:00+00:00,2396.13,2396.26,2395.75,2395.83
2024-01-02T21:36:00+00:00,2395.83,2395.86,2395.46,2395.59
2024-01-02T21:37:00+00:00,2395.59,2395.63,2395.31,2395.35
